Geneid	Chr	Start	End	Strand	Length	SYMBOL
ENSG00000104814	19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19	39078281;39079818;39083090;39083911;39086125;39086579;39086952;39087674;39087966;39090565;39090717;39092081;39096049;39096208;39096813;39098504;39098752;39100236;39100549;39101691;39101883;39103251;39104520;39104683;39106818;39107994;39108208;39108437;39109405	39078457;39079915;39083137;39084009;39086370;39086641;39087126;39087777;39088234;39090625;39090793;39092165;39096131;39096370;39096855;39098673;39098810;39100314;39100665;39101772;39101945;39103382;39104592;39105513;39106899;39108084;39108265;39108643;39109522	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3953	MAP4K1
ENSG00000104894	19;19;19;19;19;19;19;19	49838428;49838653;49840404;49840883;49841413;49841957;49842587;49846540	49838579;49840290;49840503;49841286;49841458;49842193;49844117;49846592	+;+;+;+;+;+;+;+	4161	CD37
ENSG00000104974	19;19;19;19;19;19;19;19;19	55105047;55105662;55106130;55106565;55107104;55107654;55110701;55111977;55112164	55105246;55105941;55106417;55106867;55107400;55107956;55111185;55112015;55113555	+;+;+;+;+;+;+;+;+	3587	LILRA1
ENSG00000105205	19;19;19;19	40221890;40224923;40225637;40228578	40222145;40225133;40225713;40228668	-;-;-;-	635	CLC
ENSG00000105223	19;19;19;19;19;19;19;19;19;19;19;19;19;19	40854363;40865549;40871460;40871901;40872200;40872517;40875815;40876017;40877384;40880388;40882174;40883693;40883893;40886284	40854675;40865602;40871837;40872047;40872417;40873786;40875935;40876799;40877780;40880721;40882681;40883792;40884390;40886346	+;+;+;+;+;+;+;+;+;+;+;+;+;+	5184	PLD3
ENSG00000105366	19;19;19;19;19;19;19	51954101;51957473;51957938;51958672;51960438;51960715;51961188	51955887;51957569;51958034;51958941;51960485;51961063;51961710	-;-;-;-;-;-;-	3171	SIGLEC8
ENSG00000105369	19;19;19;19	42381190;42383060;42384737;42384934	42381453;42383723;42384805;42385439	+;+;+;+	1503	CD79A
ENSG00000105374	19;19;19	51874860;51875194;51875633	51875089;51875561;51875969	-;-;-	935	NKG7
ENSG00000105383	19;19;19;19;19;19;19	51728320;51729059;51729565;51738412;51738773;51746298;51746665	51728854;51729337;51729612;51738508;51743271;51746363;51747115	+;+;+;+;+;+;+	5975	CD33
ENSG00000105427	19;19;19;19;19	42891171;42891492;42893078;42893641;42894392	42891394;42891628;42893191;42893720;42894439	-;-;-;-;-	603	CNFN
ENSG00000105610	19;19;19	12995237;12996131;12997868	12995874;12996956;12997995	-;-;-	1592	KLF1
ENSG00000105664	19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19	18893583;18893864;18895001;18895706;18896308;18896483;18896775;18897049;18897342;18898300;18899021;18899219;18899401;18899648;18899969;18900751;18901371;18901659	18893771;18894003;18895173;18895902;18896356;18896661;18896956;18897101;18897844;18898459;18899128;18899323;18899559;18899722;18900106;18900923;18901422;18902123	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3100	COMP
ENSG00000105825	7;7;7;7;7	93514709;93516573;93518347;93519230;93519903	93516208;93516743;93518535;93519631;93520303	-;-;-;-;-	2663	TFPI2
ENSG00000105835	7;7;7;7;7;7;7;7;7;7;7;7;7;7	105888731;105893463;105894810;105901947;105903604;105908781;105909600;105910661;105912311;105915392;105915773;105924794;105925274;105925987	105891639;105894064;105894950;105902153;105904063;105909046;105909758;105910778;105913104;105915495;105917625;105925078;105925638;105926772	-;-;-;-;-;-;-;-;-;-;-;-;-;-	9049	NAMPT
ENSG00000105967	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	115575202;115590928;115594640;115596733;115608239;115614224;115624316;115670687;115750762;115752046;115757536;115760174;115761479;115797356;115799844	115582094;115591003;115594696;115596847;115608367;115614310;115624567;115670867;115750980;115752092;115757603;115760483;115761522;115797414;115799950	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8644	TFEC
ENSG00000105971	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	115927434;115927918;115928101;115929906;115938511;115956486;115959695;115962856;115963144;115971639;115977174;115979877;115993972;116047322;116060217;116065818;116067376;116073013;116110098;116137823;116139298;116139444;116140098;116146025	115927482;115927961;115928168;115930104;115938563;115956564;115959813;115962942;115963233;115971830;115977295;115980008;115994071;116047534;116060414;116065957;116067540;116073173;116110143;116138037;116139395;116139985;116141054;116148595	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6640	CAV2
ENSG00000105974	7;7;7;7	116164839;116166036;116166331;116199000	116165859;116166115;116167072;116201233	+;+;+;+	4077	CAV1
ENSG00000105976	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	116312444;116335804;116339125;116364200;116364826;116371722;116380004;116380906;116395409;116397491;116397692;116398513;116399391;116403104;116409699;116411552;116411903;116414935;116417229;116417443;116418830;116422042;116423358;116435709;116435941	116312631;116335853;116340338;116364303;116364901;116371913;116380138;116381079;116395569;116397593;116397828;116398674;116399544;116403322;116409963;116411708;116412043;116415165;116417298;116417523;116419011;116422151;116423523;116435845;116438440	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7109	MET
ENSG00000106066	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	29034847;29070193;29103677;29105639;29111389;29111917;29126100;29132239;29134700;29135719;29135909;29152320;29153298;29160509;29185957;29220906;29224037;29225129;29226063;29234693	29035498;29070375;29103850;29105737;29111520;29112039;29126166;29132318;29134758;29135833;29136071;29152537;29153384;29160687;29186153;29221028;29224164;29225213;29226163;29235067	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3340	CPVL
ENSG00000106069	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	29161890;29164598;29165945;29166472;29167070;29167630;29185470;29186465;29188118;29234028;29237357;29328497;29332464;29372525;29374121;29375323;29394241;29407548;29415951;29420347;29433295;29436264;29439857;29440159;29484763;29519328;29523432;29535568;29539483;29544360;29546844;29548917;29552180	29162258;29164703;29166242;29166555;29167195;29167788;29186361;29186920;29188273;29234606;29237599;29328756;29332579;29372597;29374189;29375734;29394279;29407603;29416075;29420423;29433326;29438102;29439967;29440897;29484773;29519972;29523591;29535652;29539656;29544437;29546981;29549297;29553944	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10853	CHN2
ENSG00000106278	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	121513143;121568210;121606973;121608005;121612595;121616227;121616839;121623719;121624021;121636436;121637934;121644668;121650388;121659178;121668272;121671528;121673912;121676654;121678809;121679508;121680870;121682662;121684476;121691482;121691920;121693964;121694995;121698854;121699428;121701134	121513611;121568275;121607077;121608184;121612746;121616322;121616905;121623876;121624171;121636620;121638060;121644714;121653943;121659322;121668697;121672134;121674432;121676736;121678943;121679642;121681033;121682797;121684622;121691575;121691993;121694092;121695141;121698996;121699942;121702090	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9917	PTPRZ1
ENSG00000106327	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	100218039;100224176;100224887;100225367;100225530;100225696;100226876;100228512;100229122;100229429;100229705;100230392;100230852;100231039;100237426;100238599;100239100;100240314	100218749;100224526;100225284;100225443;100225597;100225929;100226995;100228675;100229219;100229683;100229821;100230746;100231031;100231273;100238495;100238851;100239389;100240402	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5065	TFR2
ENSG00000106366	7;7;7;7;7;7;7;7;7	100770370;100771674;100773702;100775156;100776976;100778775;100778996;100780282;100780686	100770525;100771945;100773935;100775350;100777174;100778875;100779082;100780365;100782547	+;+;+;+;+;+;+;+;+	3190	SERPINE1
ENSG00000106483	7;7;7;7;7;7;7;7	37945543;37949219;37951721;37953815;37953975;37955695;37966282;38064912	37947266;37949441;37951919;37953880;37954055;37956517;37966376;38065297	-;-;-;-;-;-;-;-	3597	SFRP4
ENSG00000106484	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	130126012;130126812;130126967;130131173;130131934;130132236;130133044;130134371;130135187;130136997;130137518;130137980;130138221;130139716;130140303;130142485;130143774;130144780	130126360;130126847;130127065;130131327;130132180;130132425;130133104;130134392;130135388;130137076;130137854;130138116;130138642;130139883;130140910;130142577;130143837;130146133	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4624	MEST
ENSG00000106538	7;7;7;7	150035408;150035704;150036075;150037189	150035528;150035830;150036170;150038763	-;-;-;-	1919	RARRES2
ENSG00000106560	7;7;7;7	150382785;150384140;150386577;150389403	150382873;150384606;150386790;150390729	+;+;+;+	2097	GIMAP2
ENSG00000106565	7;7;7;7;7;7;7;7;7	150488373;150489144;150490176;150490632;150491049;150493454;150497110;150497379;150498081	150488711;150489263;150490403;150490688;150491159;150493820;150497255;150497621;150498448	-;-;-;-;-;-;-;-;-	1979	TMEM176B
ENSG00000106688	9;9;9;9;9;9;9;9;9;9;9;9;9	4490444;4544567;4559805;4561449;4564344;4566047;4567669;4572204;4573907;4576001;4576569;4583038;4585312	4490770;4544707;4560080;4561541;4564458;4566089;4567767;4572388;4574014;4576123;4576763;4583172;4587469	+;+;+;+;+;+;+;+;+;+;+;+;+	3998	SLC1A1
ENSG00000106714	9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9	39072764;39078300;39078687;39084974;39088420;39099812;39102494;39103676;39106482;39109157;39117920;39132929;39139747;39140516;39144237;39149803;39165930;39171366;39172783;39175946;39177315;39178154;39193125;39238990;39266893;39287977	39074008;39078453;39078917;39086846;39088644;39100161;39102712;39103911;39106604;39109284;39118256;39133132;39140064;39140635;39144343;39149974;39166073;39171627;39174537;39176089;39177499;39178357;39193272;39239183;39267003;39288312	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9525	CNTNAP3
ENSG00000106809	9;9;9;9;9;9;9	95146249;95148483;95151923;95155368;95163374;95165516;95166778	95148072;95148578;95152338;95155526;95163467;95166046;95166978	-;-;-;-;-;-;-	3321	OGN
ENSG00000106819	9;9;9;9;9;9;9;9;9;9	95218487;95221914;95222756;95227005;95227077;95227201;95228640;95232951;95236906;95244575	95219767;95222052;95222849;95227013;95227084;95227311;95228853;95233063;95237209;95244788	-;-;-;-;-;-;-;-;-;-	2487	ASPN
ENSG00000106823	9;9;9;9;9;9;9;9;9;9;9;9	95256365;95257594;95263009;95264795;95267815;95272181;95274293;95276913;95278994;95284857;95298215;95298883	95256431;95258765;95263335;95264934;95267972;95272316;95274408;95277485;95280157;95285175;95298337;95298937	-;-;-;-;-;-;-;-;-;-;-;-	4350	ECM2
ENSG00000106829	9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9	82186688;82188177;82188418;82188848;82189788;82190694;82191048;82191390;82194975;82195142;82216330;82227571;82242289;82264396;82264735;82267505;82268974;82278365;82286124;82308549;82319560;82320804;82321662;82322038;82323033;82323508;82324538;82332912;82333637;82334961;82336656;82337366;82337874;82339952	82187750;82188285;82188701;82189111;82189944;82190942;82191198;82191717;82195100;82195287;82216424;82227633;82242667;82264639;82264773;82267714;82268990;82278518;82286472;82308575;82319817;82320857;82321814;82322133;82323165;82323701;82324614;82332986;82333886;82335208;82336803;82337516;82337950;82341658	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8075	TLE4
ENSG00000106952	9;9;9;9;9	117656003;117665124;117668108;117680376;117692389	117656444;117666605;117668179;117680418;117692697	-;-;-;-;-	2348	TNFSF8
ENSG00000107242	9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9	71320575;71320901;71322519;71342512;71343681;71354750;71356500;71357171;71357417;71400999;71433377;71437531;71439012;71478753;71491593;71503897;71509255;71532464;71534395;71534597;71538218;71549806;71555562;71578099;71578944;71580505;71581423;71606056;71623363	71320678;71321138;71323057;71342599;71343850;71354808;71356561;71357270;71357573;71401076;71433461;71437599;71439131;71478883;71491710;71504049;71509554;71532675;71534478;71534645;71538302;71549961;71555706;71578237;71579043;71580564;71581646;71606173;71624092	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4673	PIP5K1B
ENSG00000107317	9;9;9;9;9;9;9;9;9;9	139871956;139873264;139873675;139874368;139875132;139876031;139878021;139878942;139879488;139879849	139872144;139873584;139874278;139874736;139875508;139876193;139878160;139879015;139879589;139879887	+;+;+;+;+;+;+;+;+;+	2378	PTGDS
ENSG00000107485	10;10;10;10;10;10;10	8095567;8096656;8097250;8100268;8105956;8111436;8115702	8095741;8096854;8097859;8100804;8106101;8111561;8117161	+;+;+;+;+;+;+	3253	GATA3
ENSG00000107562	10;10;10;10;10;10;10	44793038;44865613;44871315;44872581;44875859;44880393;44881424	44793345;44868791;44871480;44874171;44876328;44880540;44881941	-;-;-;-;-;-;-	6380	CXCL12
ENSG00000107742	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	73818793;73822761;73823936;73826660;73827371;73827945;73828489;73828968;73829800;73830070;73831902;73832261;73832476;73832660;73845984;73847897;73848749	73822663;73822920;73823998;73826878;73827490;73828059;73828623;73829009;73829909;73830184;73832016;73832306;73832483;73832668;73846750;73848531;73848790	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6572	SPOCK2
ENSG00000107984	10;10;10;10;10;10	54074056;54074440;54075012;54076055;54076314;54077685	54074437;54074845;54075066;54076195;54077417;54077802	+;+;+;+;+;+	2206	DKK1
ENSG00000108244	17;17;17;17;17;17;17;17;17	39078948;39080724;39081413;39084490;39084698;39085928;39087625;39092460;39093354	39079335;39080755;39081826;39084612;39084859;39086348;39087707;39093205;39093886	-;-;-;-;-;-;-;-;-	2902	KRT23
ENSG00000108551	17;17	17397751;17399210	17398998;17399709	-;-	1748	RASD1
ENSG00000108622	17;17;17;17;17;17;17	62079954;62081004;62081410;62081615;62083299;62085101;62097766	62080285;62081324;62081575;62082733;62084292;62085182;62097994	-;-;-;-;-;-;-	3243	ICAM2
ENSG00000108700	17;17;17	32646055;32647288;32647821	32646596;32647405;32648421	+;+;+	1261	CCL8
ENSG00000108821	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	48260650;48263139;48264001;48264845;48264968;48266103;48266264;48266529;48266738;48267040;48267220;48267362;48267670;48268178;48268744;48269149;48269341;48269836;48270001;48270158;48270355;48270847;48271710;48271934;48272082;48272408;48272593;48272795;48272928;48273284;48273440;48273675;48273978;48274371;48274541;48275093;48275310;48275522;48275794;48276587;48276779;48277114;48278772	48263009;48263868;48264483;48264898;48265998;48266156;48266371;48266636;48266899;48267093;48267273;48267469;48267957;48268285;48268851;48269247;48269800;48269889;48270054;48270211;48270408;48271544;48271808;48271987;48272189;48272461;48272691;48272839;48273026;48273337;48273560;48273956;48274031;48274424;48274594;48275146;48275363;48275566;48276063;48276688;48276951;48277552;48278993	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9819	COL1A1
ENSG00000108839	17;17;17;17;17;17;17;17;17;17;17;17;17;17	6899384;6900145;6901828;6902034;6902272;6902625;6903655;6904921;6908576;6909177;6909805;6912808;6913275;6913563	6899571;6900346;6901909;6902156;6902375;6902785;6903798;6905130;6908662;6909346;6909926;6913166;6913445;6914055	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2616	ALOX12
ENSG00000109182	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	48988264;48988656;48990494;48993471;48993953;48996636;49000477;49005626;49009148;49019266;49030646;49032842;49034583;49040053;49046803;49052711;49063829	48988489;48988802;48990685;48993591;48994107;48996841;49000565;49006009;49009343;49019346;49030751;49033293;49034732;49040197;49046864;49052866;49064098	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3138	CWH43
ENSG00000109272	4;4;4	74718906;74719500;74719752	74719179;74719626;74719872	+;+;+	522	PF4V1
ENSG00000109321	4;4;4;4;4;4	75310851;75312251;75314356;75316097;75318261;75320476	75311123;75312499;75314965;75316249;75318372;75320726	+;+;+;+;+;+	1648	AREG
ENSG00000109452	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	142944313;142950109;143003184;143007297;143017238;143029246;143033695;143043281;143044445;143045741;143066993;143081511;143094785;143114240;143129578;143130049;143159017;143181645;143191816;143226611;143226853;143227030;143235865;143268527;143304969;143324091;143326359;143344849;143346360;143347634;143350326;143352322;143383816;143389110;143394406;143395379;143418062;143435377;143481610;143575665;143581930;143646992;143687027;143687891;143688742;143688985;143716305;143767362;143768528	142950067;142951455;143003338;143007409;143017346;143029343;143033835;143043398;143044568;143045913;143067149;143081714;143094962;143114348;143129682;143130179;143159164;143181717;143191927;143226690;143226985;143227097;143235915;143268709;143305269;143324207;143326477;143344970;143346416;143348630;143350370;143352538;143383906;143389208;143394568;143395561;143418098;143435452;143481822;143575833;143582049;143647054;143687156;143688005;143688814;143689122;143716766;143767484;143768585	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	14153	INPP4B
ENSG00000109472	4;4;4;4;4;4;4;4;4;4;4;4;4	166282346;166300094;166302433;166336237;166339378;166385542;166388840;166403394;166405574;166408590;166414323;166416711;166418664	166282463;166300680;166302626;166336398;166339440;166385738;166389007;166403511;166405756;166408729;166414422;166416829;166419472	+;+;+;+;+;+;+;+;+;+;+;+;+	2958	CPE
ENSG00000109684	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	10488019;10502880;10509583;10515088;10519018;10522415;10525580;10527465;10529700;10533037;10533880;10542118;10543646;10543879;10560031;10566295;10567633;10573365;10586551;10599602;10637401;10658133;10669483;10686292	10492237;10503035;10509660;10515221;10519089;10522455;10525585;10527546;10529718;10533382;10533907;10542228;10543665;10543904;10560076;10566401;10567774;10573402;10586579;10599673;10637525;10658185;10669535;10686489	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6201	CLNK
ENSG00000109805	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	17812525;17813844;17814540;17816476;17816897;17818855;17819562;17824606;17825270;17826591;17827005;17829901;17832620;17835922;17838782;17839250;17841299;17841694;17842230;17843933;17844925	17812811;17814047;17814969;17816621;17816981;17819076;17819711;17824770;17825393;17826680;17827190;17830011;17832739;17836146;17838963;17839424;17841460;17841832;17842316;17844002;17846485	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4921	NCAPG
ENSG00000109943	11;11;11;11;11;11;11;11;11;11	122709208;122720776;122722401;122724651;122726403;122733011;122735299;122738117;122738721;122741977	122709300;122720922;122722553;122724794;122726564;122733252;122735427;122738263;122738807;122743347	+;+;+;+;+;+;+;+;+;+	2675	CRTAM
ENSG00000110077	11;11;11;11;11;11;11;11;11;11	59939081;59942875;59944492;59945452;59946267;59946964;59949791;59950278;59951195;59951746	59940602;59943084;59944888;59945826;59946301;59949214;59950031;59950804;59951439;59952139	-;-;-;-;-;-;-;-;-;-	6197	MS4A6A
ENSG00000110079	11;11;11;11;11;11;11;11;11;11	60048014;60050067;60057522;60059698;60064344;60064670;60068474;60070032;60073206;60075580	60048189;60050212;60057715;60059857;60064495;60064798;60068530;60070190;60073674;60076445	+;+;+;+;+;+;+;+;+;+	2508	MS4A4A
