Geneid	Chr	Start	End	Strand	Length	SYMBOL
ENSG00000197852	1;1;1;1;1;1;1;1	112223252;112229168;112264686;112281808;112287921;112295720;112297910;112298323	112223396;112229305;112270453;112282046;112290326;112295876;112298131;112298446	-;-;-;-;-;-;-;-	9199	FAM212B
ENSG00000197888	4;4;4;4;4;4	69402902;69416395;69417542;69426255;69431290;69433479	69403622;69416614;69417629;69426386;69431438;69434245	-;-;-;-;-;-	2077	UGT2B17
ENSG00000198342	19;19;19;19;19;19;19	12460185;12462605;12463802;12474368;12475616;12476347;12476617	12462132;12462884;12463928;12474485;12476057;12476475;12476719	-;-;-;-;-;-;-	3147	ZNF442
ENSG00000198400	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	156785432;156807001;156807518;156811873;156830607;156834146;156834520;156836702;156837896;156838297;156841415;156843425;156843945;156844698;156845312;156846192;156848914;156849791;156850241;156851249	156785630;156807017;156807657;156811985;156830938;156834220;156834855;156836770;156838041;156838439;156841547;156843751;156844418;156844800;156846002;156846364;156849154;156849949;156850331;156851642	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4356	NTRK1
ENSG00000198821	1;1;1;1;1;1;1	167399877;167402261;167403257;167407807;167408581;167409110;167487645	167400983;167402296;167404671;167407887;167408877;167410004;167487847	-;-;-;-;-;-;-	4034	CD247
ENSG00000198851	11;11;11;11;11;11;11	118175260;118175609;118178003;118179142;118182859;118185163;118186201	118175491;118175716;118178023;118179156;118184589;118185209;118186890	+;+;+;+;+;+;+	2844	CD3E
ENSG00000203896	20;20;20;20	62366815;62367635;62369174;62369951	62366916;62369000;62369852;62370456	+;+;+;+	2653	LIME1
ENSG00000204472	6;6;6;6	31582961;31583298;31583447;31584593	31583131;31583359;31584283;31584798	+;+;+;+	1276	AIF1
ENSG00000204475	6;6;6;6;6	31556672;31557051;31557303;31557559;31560456	31557008;31557165;31557410;31557903;31560762	-;-;-;-;-	1212	NCR3
ENSG00000204482	6;6;6;6	31553901;31554476;31554625;31554799	31554092;31554584;31554716;31556686	+;+;+;+	2281	LST1
ENSG00000204789	6;6;6;6	27325604;27330958;27335296;27337915	27328000;27331081;27335391;27339304	-;-;-;-	4007	ZNF204P
ENSG00000204965	5;5;5;5	140201222;140358534;140362060;140389212	140203811;140358592;140362148;140391929	+;+;+;+	5456	PCDHA5
ENSG00000205189	8;8;8;8;8;8;8	81397854;81398448;81411729;81426145;81430638;81431017;81431458	81398118;81400017;81412617;81426243;81430814;81431189;81438500	+;+;+;+;+;+;+	10216	ZBTB10
ENSG00000205810	12;12;12;12;12;12;12;12	10564911;10568183;10569266;10570943;10571643;10572148;10572465;10572963	10565215;10568393;10569366;10571097;10571687;10572192;10572563;10573194	-;-;-;-;-;-;-;-	1193	KLRC3
ENSG00000205923	16;16	2577081;2579631	2577130;2581420	-;-	1840	CEMP1
ENSG00000206066	22;22	25714223;25715734	25714342;25716047	+;+	434	IGLL3P
ENSG00000206561	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	15491640;15495336;15497402;15497967;15499693;15507848;15509275;15512043;15515507;15515690;15515735;15516432;15516735;15518633;15520097;15520465;15520845;15529713;15531032;15540019;15563027	15493220;15495438;15497526;15498086;15499832;15507944;15509416;15512154;15515542;15515694;15515779;15516458;15516994;15519093;15520296;15520510;15520889;15529814;15531144;15540379;15563258	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4353	COLQ
ENSG00000211592	2	89156674	89157196	-	523	IGKC
ENSG00000211788	14;14	22337020;22337259	22337091;22337546	+;+	360	TRAV13-1
ENSG00000211789	14;14	22356037;22356392	22356190;22356682	+;+	445	TRAV12-2
ENSG00000211791	14;14	22386363;22386641	22386481;22386931	+;+	410	TRAV13-2
ENSG00000211793	14;14	22409313;22409557	22409414;22409848	+;+	394	TRAV9-2
ENSG00000211795	14;14	22446699;22447066	22446964;22447360	+;+	561	TRAV8-6
ENSG00000211801	14;14	22520773;22521026	22520825;22521315	+;+	343	TRAV21
ENSG00000211829	14;14;14;14	22931924;22932766;22933196;22934525	22932202;22932831;22933315;22934779	+;+;+;+	720	TRDC
ENSG00000211891	14;14;14;14;14	106064224;106066241;106066818;106067228;106067756	106064317;106066734;106067141;106067548;106068065	-;-;-;-;-	1543	IGHE
ENSG00000211898	14;14;14;14;14;14;14	106303099;106303778;106306703;106307237;106308297;106311158;106311708	106303493;106303935;106307026;106307560;106308368;106311259;106312010	-;-;-;-;-;-;-	1678	IGHD
ENSG00000211899	14;14;14;14	106320349;106321022;106321585;106322011	106320842;106321339;106321920;106322323	-;-;-;-	1461	IGHM
ENSG00000213316	5;5;5;5	179220981;179222309;179222556;179223254	179221139;179222341;179223160;179223648	+;+;+;+	1192	LTC4S
ENSG00000213402	11;11	67202981;67205088	67203821;67205538	-;-	1292	PTPRCAP
ENSG00000213413	7;7;7;7;7;7;7	99815864;99816859;99817336;99817737;99818170;99818383;99818551	99816264;99817023;99817651;99818087;99818296;99818443;99819113	+;+;+;+;+;+;+	1984	PVRIG
ENSG00000213494	17;17;17;17;17;17	34310327;34311370;34324757;34325316;34325902;34328456	34310924;34314040;34324896;34325427;34325961;34329100	-;-;-;-;-;-	4226	CCL14
ENSG00000213652	X	111933143	111933748	+	606	HMGB3P30
ENSG00000213658	16;16;16;16;16;16;16;16;16	28996147;28996370;28997034;28997163;28997861;28998120;28998887;29001254;29001510	28996248;28996838;28997061;28997767;28998035;28998214;29001160;29001340;29002104	+;+;+;+;+;+;+;+;+	4430	LAT
ENSG00000213809	12;12;12;12;12;12;12;12	10524952;10530731;10531153;10534413;10539502;10541370;10542542;10544434	10525830;10530834;10532391;10534781;10539609;10541575;10542626;10544473	-;-;-;-;-;-;-;-	3030	KLRK1
ENSG00000217792	GL000209.1;GL000209.1;GL000209.1;GL000209.1;GL000209.1;GL000209.1	147649;148412;149190;150939;152818;156276	147682;148447;149474;151238;153111;156325	+;+;+;+;+;+	999	KIR3DL2
ENSG00000219941	6	96438983	96440225	+	1243	KRT18P50
ENSG00000221955	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	124801480;124806900;124810283;124810945;124826321;124829033;124837613;124838710;124839443;124839729;124842374;124844720;124854513;124869993;124873653;124896587;124906081;124909219;124911430;124925512;124930143;124931544;124996570;124997968	124802896;124807214;124810400;124811042;124826970;124829562;124837988;124838735;124839698;124839784;124842450;124844823;124854626;124870059;124873909;124896818;124906272;124909369;124911539;124925689;124930243;124931708;124996653;124998021	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5728	SLC12A8
ENSG00000221957	19;19;19;19;19;19;19;19	55344131;55346534;55349031;55350883;55354323;55358639;55359206;55359357	55344253;55346569;55349330;55351154;55354373;55358743;55359258;55360024	+;+;+;+;+;+;+;+	1608	KIR2DS4
ENSG00000221963	22;22;22	36044442;36052426;36054662	36044670;36052522;36064456	+;+;+	10121	APOL6
ENSG00000225093	6	108325561	108326772	-	1212	RPL3P7
ENSG00000226979	6;6;6	31539831;31540511;31541058	31540223;31540810;31542101	+;+;+	1737	LTA
ENSG00000227507	6;6;6	31548302;31549336;31550273	31548940;31550204;31550299	-;-;-	1535	LTB
ENSG00000228315	22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22	23980674;23982495;23994666;23995048;24002052;24025912;24029018;24032419;24036306;24042913;24047616;24051317;24051973;24056374;24057196;24059218	23981129;23982610;23994763;23995073;24002187;24026054;24029182;24035338;24037704;24043032;24047728;24051428;24052054;24056529;24057381;24059543	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6554	GUSBP11
ENSG00000229164	14;14;14;14	23016447;23018582;23019501;23020550	23016719;23018626;23019608;23021097	+;+;+;+	974	TRAC
ENSG00000230223	13;13;13;13;13;13	70681345;70682044;70689273;70703916;70704810;70713373	70681873;70682151;70689430;70704016;70705678;70713561	+;+;+;+;+;+	1954	ATXN8OS
ENSG00000233402	20	6181636	6182838	-	1203	TARDBPP1
ENSG00000239713	22;22;22;22;22;22;22;22;22	39436924;39473010;39474517;39474937;39477476;39479736;39482284;39483016;39483412	39436982;39473383;39474643;39477232;39479219;39479889;39482572;39483131;39483748	+;+;+;+;+;+;+;+;+	5496	APOBEC3G
ENSG00000239961	19;19;19;19;19;19;19	54844456;54845186;54848043;54848671;54849207;54849667;54850137	54845036;54845236;54848414;54848967;54849506;54849951;54850421	-;-;-;-;-;-;-	2171	LILRA4
ENSG00000239998	19;19;19;19;19;19;19;19;19;19	55084387;55085165;55085543;55085768;55086198;55086723;55087274;55088932;55098477;55098668	55084902;55085379;55085578;55086049;55086500;55087019;55087576;55089190;55098527;55099027	+;+;+;+;+;+;+;+;+;+	2622	LILRA2
ENSG00000240403	19;19;19;19;19;19;19;19;19	55361898;55362675;55363453;55365202;55367074;55370534;55377260;55377825;55377977	55361964;55362710;55363737;55365501;55367367;55370584;55377364;55377877;55378662	+;+;+;+;+;+;+;+;+	1877	KIR3DL2
ENSG00000240505	17;17;17;17;17;17;17;17;17;17;17	16832849;16833130;16833623;16835485;16835744;16836047;16836379;16842399;16852052;16855760;16875329	16832994;16833222;16833722;16835567;16835819;16836251;16836490;16844791;16852297;16855897;16875432	-;-;-;-;-;-;-;-;-;-;-	3696	TNFRSF13B
ENSG00000241106	6;6;6;6;6	32780540;32781217;32781500;32782821;32784638	32781028;32781248;32782378;32783090;32784825	-;-;-;-;-	1858	HLA-DOB
ENSG00000241635	2;2;2;2;2;2;2;2;2;2	234526291;234580544;234621638;234637773;234668934;234675680;234676495;234676866;234678177;234680908	234527208;234581435;234622504;234638639;234669797;234675811;234676582;234677085;234680261;234681956	+;+;+;+;+;+;+;+;+;+	7982	UGT1A8
ENSG00000242221	19;19;19;19;19;19;19;19;19;19	43568363;43569641;43570669;43575852;43576503;43579506;43585033;43585939;43586658;43587104	43568753;43570042;43570752;43576106;43576781;43579784;43585398;43586423;43586820;43587197	-;-;-;-;-;-;-;-;-;-	2798	PSG2
ENSG00000243156	22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22	18270415;18273712;18273968;18276495;18286320;18291610;18293469;18295273;18299456;18300077;18304193;18304796;18305713;18309220;18310410;18314620;18317094;18322358;18342922;18348690;18354603;18355513;18357977;18358213;18359174;18362112;18363971;18367041;18368644;18369936;18370089;18371800;18374251;18376574;18378050;18379012;18379490;18382214;18383608;18384644;18385397;18387398;18389315;18483855;18484159;18507047	18273682;18273837;18274433;18276560;18286627;18291703;18293579;18298435;18299550;18301895;18304275;18304936;18305826;18309282;18310547;18314873;18317315;18325248;18347752;18348778;18354789;18355620;18358092;18358320;18359638;18362168;18364069;18367124;18368817;18369998;18370201;18371996;18374398;18376670;18378176;18379127;18379747;18382314;18383763;18384745;18385513;18387605;18389652;18483946;18484267;18507325	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	22361	MICAL3
ENSG00000255103	1	39876151	39882154	+	6004	KIAA0754
ENSG00000255104	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	15603006;15603362;15604466;15609701;15611469;15619373;15638244;15638662;15638911;15640798;15642035;15643414;15644436;15645256;15645728;15646223;15646681;15647557	15603091;15603680;15604554;15609815;15611561;15620627;15638384;15638737;15638993;15641701;15642144;15643462;15644555;15645350;15645793;15646322;15646830;15648092	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4387	ZNF286A
ENSG00000257335	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	141607613;141629577;141631375;141645621;141695638;141704190;141705329;141708306;141718999;141720774;141721386;141722068;141724850;141726915;141727410;141730027;141730441;141731480;141732625;141734062;141734470;141735969;141736623;141738331;141739915;141740522;141747585;141750035;141750497;141752094;141752584;141754554;141755358;141755800;141756630;141758003;141759272;141759656;141760111;141762368;141763299;141764184;141765135;141765388;141765515;141766373;141767141;141768447;141770794;141773885;141776003;141776459;141778118;141778608;141780591;141781842;141782275;141783101;141784319;141785633;141786018;141786455;141791713;141792321;141793212;141794164;141794420;141794547;141795365;141796131;141797393;141799413;141800602;141802430;141803069;141805614	141607668;141629820;141631649;141645797;141695730;141704288;141705457;141708505;141719119;141720883;141721537;141722239;141724949;141727027;141727535;141730293;141730557;141731594;141732709;141734179;141734641;141736085;141736777;141738415;141740241;141740646;141747673;141750084;141750664;141752246;141752784;141754708;141755526;141755896;141756742;141758128;141759400;141759766;141760173;141762502;141763386;141764322;141765268;141765422;141765631;141766521;141767225;141768503;141770918;141773973;141776052;141776626;141778270;141778808;141780745;141782010;141782371;141783213;141784444;141785761;141786128;141786517;141791847;141792408;141793350;141794297;141794454;141794663;141795810;141796215;141797449;141799537;141800690;141802479;141803239;141806547	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10767	MGAM
ENSG00000269404	19;19;19;19;19	50922195;50923150;50925730;50926862;50931295	50922242;50923230;50926454;50927012;50934570	+;+;+;+;+	4281	SPIB
